time,ppg_1_green,ppg_1_red,ppg_1_ir,ppg_2_green,ppg_2_red,ppg_2_ir
0.225,0.5617282367858284,0.24495996347108512,0.37284335227052773,0.44950571149713364,0.6490127863919537,0.3823259205911453
0.23,0.5624203667564475,0.250805719716555,0.37543937657614646,0.451994298845514,0.6537764161560627,0.3945768431795202
0.235,0.5635106525721543,0.25741371583085026,0.3780696806772164,0.4549753004076569,0.6574425432802923,0.4077254043522396
0.24,0.5664524297211414,0.25839842214729447,0.38137453890777073,0.45772879906373737,0.6698367395198325,0.4236964086050504
0.245,0.567713530862035,0.2588383122874869,0.3846685909553104,0.4602836420646982,0.6848916217709732,0.439266575709841
0.25,0.5678021224779451,0.26237539035443375,0.3871761838273925,0.4629121108511307,0.6950947597996134,0.451706323221047
0.255,0.5709938084329031,0.2639028143119335,0.3889170775070846,0.4655366354088041,0.7061743903150005,0.4630929397271269
0.26,0.5755150588548089,0.26243092331896267,0.39005057072867366,0.4685764014362223,0.7231188258097554,0.475562049416351
0.265,0.5755956285673023,0.2655510410519454,0.3904768878790819,0.4730648136040986,0.7378830400398533,0.48753677503928877
0.27,0.5732916955631189,0.27370691811298076,0.39059065897615347,0.4788813857610954,0.7448600015871231,0.49795715332265456
0.275,0.5759753757530223,0.2761673981819887,0.3915264251458971,0.4840616723094437,0.7527941360438418,0.5091504915727721
0.28,0.5822212350256288,0.2702524084018388,0.39392878047260804,0.48695291669319907,0.7680770914092814,0.5221793605187439
0.285,0.5833480212179564,0.267983466785166,0.39694412918094335,0.48812731644208374,0.7818951183960545,0.5340957977727318
0.29,0.5791803622405371,0.2754030385103354,0.3990261390134078,0.48932024424689197,0.7869873690378654,0.5430587588839801
0.295,0.5784529773159853,0.28201791118401726,0.3994616007196201,0.4914427989698995,0.7915126093118902,0.5517140317819947
0.3,0.5828081373671677,0.2799288566411371,0.3987149884772688,0.49438437946312125,0.8030159747405881,0.5623179767498242
0.305,0.5847201736850349,0.27708407805784735,0.39768832147531763,0.4976978137237377,0.8138832450911818,0.5727169711350608
0.31,0.5826866845152658,0.28142967906974636,0.39714146382613263,0.5006229030911552,0.8163108192270506,0.5803860710904787
0.315,0.5836185305286148,0.28718705929094995,0.3974169864930888,0.5024073672959943,0.8172761051578883,0.5866506616394883
0.32,0.5878946243271593,0.2873586706456236,0.3980849768143705,0.5034485415650494,0.8249726613167055,0.5936912999195837
0.325,0.5874447123641052,0.28587526354665543,0.39815007974811245,0.5052479121240848,0.8338267600149591,0.600623216521602
0.33,0.5823548860539002,0.2872417587916384,0.3972000557486898,0.5085074881181469,0.8362897115831077,0.6055499873405636
0.335,0.5839475045635888,0.28732521402137284,0.3959312166528397,0.5121601888601497,0.836815512075117,0.6087945790240451
0.34,0.5959276005936451,0.2839356491933856,0.39484088690956604,0.5149212522666605,0.8413467550331388,0.6115300092024946
0.345,0.6069510279690784,0.28365354375692803,0.3931086662376694,0.5167581038033416,0.8451333753554243,0.6135319923982402
0.35,0.6085028143799494,0.2890193444194605,0.39012059411956546,0.518099308434633,0.8432393152334248,0.6143139289845153
0.355,0.6068403301714377,0.291724293697866,0.3876877842735056,0.5187608632617113,0.841177625751877,0.6143690821343155
0.36,0.609938228795381,0.2874025454317357,0.3888718359648981,0.5186902395134848,0.8433925589743021,0.6138206616444505
0.365,0.6148975492589864,0.28427837442792353,0.39421233751358414,0.5187830708880792,0.8432932822705282,0.6119066573264108
0.37,0.6163088882796001,0.28811715271891,0.4007421606281456,0.5197941147514602,0.8362512489215624,0.6086913302562192
0.375,0.6162238882390481,0.2916251907256528,0.4053781763198284,0.5212084293575261,0.8300214145940189,0.6050427841168694
0.38,0.6175870522394075,0.2884119282249844,0.4077741409584758,0.5223331134203087,0.8303591788097138,0.6004821722033549
0.385,0.6171455393061342,0.2847449884107192,0.4091749529564272,0.5237510492201345,0.8289043251097669,0.5937031841726901
0.39,0.6127485766817731,0.2870541743786821,0.41040460490394326,0.5263074852494155,0.8180115643855946,0.5855743493415094
0.395,0.6094762709505595,0.28965663993213964,0.4123448087316828,0.5291224408655798,0.8053480549804902,0.5787118246598641
0.4,0.6113575149589533,0.2859108027181947,0.41643947796272224,0.5301701566916667,0.8003847030872646,0.5735805201834888
0.405,0.6145371973001779,0.28109990203887447,0.4224211147501517,0.5289482432267447,0.7980899153870568,0.5678541989611208
0.41,0.6150508846346145,0.2832310253898226,0.4268093935884088,0.5273055822545499,0.790155683381271,0.5601271602659773
0.415,0.6158740916862887,0.2898725641173497,0.4264593206972689,0.5271794673656426,0.7814759626861163,0.5516136492144059
0.42,0.620006566728429,0.29418702351612863,0.4232243227885751,0.5283865537402532,0.78038639489809,0.543867920034291
0.425,0.6238711918664562,0.2961521902885805,0.42230140466963734,0.52923032109625,0.7819554202825993,0.5373040721616622
0.43,0.6239940002903095,0.2988987901699126,0.4256176129918915,0.5288004266843352,0.7764709414544744,0.5319811672870874
0.435,0.6236562180225917,0.30145617247786627,0.4295519054153814,0.5280462151901102,0.7668926916742868,0.5275105834333195
0.44,0.6267841878618788,0.3030435124377056,0.43025178774071027,0.528570318892824,0.7626867428226147,0.5226303960659486
0.445,0.6311987590149472,0.3070372847652399,0.42873045921307634,0.5306897923335245,0.7626142618188595,0.5171916959071076
0.45,0.6335298292018124,0.31361970029384595,0.4287466305733578,0.5329662696013566,0.7586257836884651,0.5135083288190534
0.455,0.6351673111929322,0.31640721640791103,0.43132177774461833,0.53374891835268,0.7520879316710538,0.5131483588999218
0.46,0.6381667016112127,0.313173070739047,0.43396957342507925,0.5329374436950706,0.7515152741101374,0.5140049747025025
0.465,0.6407163093352906,0.31180270609813215,0.43506658993609726,0.5318351838824801,0.7569460723528075,0.5136311262549315
0.47,0.6414850894311566,0.3187738053553085,0.43661428176014183,0.5314240836150838,0.7598670579899329,0.5134171081465653
